,Date,Airline,Flight Number,Origin,Dest,Depart Delay,Arrival Delay,Cancelled
2237,1/4/09,WN,2913,LAX,SFO,22.0,15.0,0
2238,1/4/09,WN,3231,LAX,SFO,5.0,-6.0,0
2239,1/4/09,WN,344,LAX,SJC,113.0,111.0,0
2240,1/4/09,WN,708,LAX,SJC,2.0,-6.0,0
2241,1/4/09,WN,1505,LAX,SJC,46.0,40.0,0
2242,1/4/09,WN,1597,LAX,SJC,3.0,5.0,0
2243,1/4/09,WN,1669,LAX,SJC,2.0,-7.0,0
2244,1/4/09,WN,1751,LAX,SJC,10.0,9.0,0
2245,1/4/09,WN,2465,LAX,SJC,-2.0,-3.0,0
2246,1/4/09,WN,2744,LAX,SJC,40.0,34.0,0
2247,1/4/09,WN,3248,LAX,SJC,-2.0,-7.0,0
2248,1/4/09,WN,3251,LAX,SJC,34.0,29.0,0
2249,1/4/09,WN,1817,LAX,SLC,1.0,-19.0,0
2250,1/4/09,WN,2882,LAX,SLC,22.0,23.0,0
2251,1/4/09,WN,3341,LAX,SLC,15.0,22.0,0
2252,1/4/09,WN,3585,LAX,SLC,13.0,3.0,0
2253,1/4/09,WN,848,LAX,SMF,17.0,10.0,0
2254,1/4/09,WN,1562,LAX,SMF,23.0,15.0,0
2255,1/4/09,WN,1605,LAX,SMF,3.0,-2.0,0
2256,1/4/09,WN,2587,LAX,SMF,-1.0,-7.0,0
2257,1/4/09,WN,2742,LAX,SMF,35.0,34.0,0
2258,1/4/09,WN,3023,LAX,SMF,186.0,192.0,0
2259,1/4/09,WN,3226,LAX,SMF,10.0,2.0,0
2260,1/4/09,WN,1253,LAX,TUS,74.0,73.0,0
2261,1/4/09,WN,1577,LAX,TUS,25.0,26.0,0
2262,1/4/09,WN,2515,LAX,TUS,25.0,29.0,0
2263,1/4/09,WN,2610,LAX,TUS,10.0,6.0,0
2264,1/4/09,WN,3759,LAX,TUS,68.0,65.0,0
2265,1/4/09,WN,3939,LAX,TUS,-4.0,-12.0,0
2266,1/5/09,WN,207,LAX,ABQ,-1.0,-6.0,0
2267,1/5/09,WN,294,LAX,ABQ,5.0,-1.0,0
2268,1/5/09,WN,991,LAX,ABQ,-5.0,-9.0,0
2269,1/5/09,WN,2220,LAX,ABQ,-7.0,-7.0,0
2270,1/5/09,WN,750,LAX,AUS,6.0,-3.0,0
2271,1/5/09,WN,2475,LAX,AUS,14.0,-3.0,0
2272,1/5/09,WN,960,LAX,BNA,7.0,-4.0,0
2273,1/5/09,WN,1131,LAX,BNA,10.0,-1.0,0
2274,1/5/09,WN,3865,LAX,BNA,3.0,-16.0,0
2275,1/5/09,WN,614,LAX,DEN,11.0,4.0,0
2276,1/5/09,WN,1708,LAX,DEN,91.0,94.0,0
2277,1/5/09,WN,2123,LAX,DEN,2.0,-4.0,0
2278,1/5/09,WN,3125,LAX,DEN,21.0,25.0,0
2279,1/5/09,WN,3669,LAX,DEN,40.0,37.0,0
2280,1/5/09,WN,3670,LAX,DEN,3.0,6.0,0
2281,1/5/09,WN,389,LAX,ELP,4.0,9.0,0
2282,1/5/09,WN,2626,LAX,ELP,7.0,-5.0,0
2283,1/5/09,WN,2722,LAX,ELP,150.0,138.0,0
2284,1/5/09,WN,568,LAX,HOU,6.0,-3.0,0
2285,1/5/09,WN,840,LAX,HOU,64.0,53.0,0
2286,1/5/09,WN,2210,LAX,HOU,106.0,94.0,0
2287,1/5/09,WN,3427,LAX,HOU,13.0,7.0,0
2288,1/5/09,WN,232,LAX,LAS,1.0,7.0,0
2289,1/5/09,WN,310,LAX,LAS,42.0,34.0,0
2290,1/5/09,WN,396,LAX,LAS,,,1
2291,1/5/09,WN,426,LAX,LAS,0.0,-8.0,0
2292,1/5/09,WN,447,LAX,LAS,55.0,46.0,0
2293,1/5/09,WN,1479,LAX,LAS,4.0,-6.0,0
2294,1/5/09,WN,1769,LAX,LAS,7.0,16.0,0
2295,1/5/09,WN,1925,LAX,LAS,2.0,-10.0,0
2296,1/5/09,WN,1982,LAX,LAS,0.0,-8.0,0
2297,1/5/09,WN,2311,LAX,LAS,15.0,15.0,0
2298,1/5/09,WN,2533,LAX,LAS,3.0,-4.0,0
2299,1/5/09,WN,2590,LAX,LAS,36.0,24.0,0
2300,1/5/09,WN,2710,LAX,LAS,1.0,-13.0,0
2301,1/5/09,WN,3149,LAX,LAS,97.0,88.0,0
2302,1/5/09,WN,1141,LAX,MCI,3.0,-12.0,0
2303,1/5/09,WN,1659,LAX,MCI,4.0,-14.0,0
2304,1/5/09,WN,3949,LAX,MCI,6.0,-4.0,0
2305,1/5/09,WN,129,LAX,MDW,1.0,-13.0,0
2306,1/5/09,WN,180,LAX,MDW,63.0,62.0,0
2307,1/5/09,WN,725,LAX,MDW,5.0,2.0,0
2308,1/5/09,WN,771,LAX,MDW,57.0,43.0,0
2309,1/5/09,WN,2423,LAX,MDW,37.0,29.0,0
2310,1/5/09,WN,805,LAX,OAK,7.0,6.0,0
2311,1/5/09,WN,1603,LAX,OAK,7.0,3.0,0
2312,1/5/09,WN,1664,LAX,OAK,1.0,0.0,0
2313,1/5/09,WN,2247,LAX,OAK,14.0,14.0,0
2314,1/5/09,WN,2309,LAX,OAK,2.0,9.0,0
2315,1/5/09,WN,2365,LAX,OAK,-1.0,-1.0,0
2316,1/5/09,WN,2384,LAX,OAK,-3.0,0.0,0
2317,1/5/09,WN,2642,LAX,OAK,-1.0,-10.0,0
2318,1/5/09,WN,2840,LAX,OAK,19.0,12.0,0
2319,1/5/09,WN,2846,LAX,OAK,2.0,9.0,0
2320,1/5/09,WN,2900,LAX,OAK,0.0,0.0,0
2321,1/5/09,WN,3051,LAX,OAK,28.0,30.0,0
2322,1/5/09,WN,3072,LAX,OAK,3.0,2.0,0
2323,1/5/09,WN,3099,LAX,OAK,47.0,43.0,0
2324,1/5/09,WN,3604,LAX,OAK,13.0,9.0,0
2325,1/5/09,WN,3676,LAX,OAK,0.0,-5.0,0
2326,1/5/09,WN,3774,LAX,OAK,8.0,5.0,0
2327,1/5/09,WN,214,LAX,PHX,2.0,-5.0,0
2328,1/5/09,WN,384,LAX,PHX,-4.0,-3.0,0
2329,1/5/09,WN,398,LAX,PHX,94.0,85.0,0
2330,1/5/09,WN,714,LAX,PHX,79.0,68.0,0
2331,1/5/09,WN,1237,LAX,PHX,63.0,64.0,0
2332,1/5/09,WN,1302,LAX,PHX,4.0,8.0,0
2333,1/5/09,WN,1716,LAX,PHX,7.0,12.0,0
2334,1/5/09,WN,2179,LAX,PHX,73.0,65.0,0
2335,1/5/09,WN,2694,LAX,PHX,22.0,31.0,0
2336,1/5/09,WN,2776,LAX,PHX,38.0,36.0,0
2337,1/5/09,WN,3061,LAX,PHX,-2.0,-3.0,0
2338,1/5/09,WN,3833,LAX,PHX,-2.0,-4.0,0
2339,1/5/09,WN,1401,LAX,RNO,74.0,82.0,0
2340,1/5/09,WN,2836,LAX,RNO,4.0,12.0,0
2341,1/5/09,WN,3190,LAX,RNO,38.0,44.0,0
2342,1/5/09,WN,372,LAX,SAT,9.0,12.0,0
2343,1/5/09,WN,2624,LAX,SAT,42.0,30.0,0
2344,1/5/09,WN,452,LAX,SFO,0.0,-1.0,0
2345,1/5/09,WN,546,LAX,SFO,,,1
2346,1/5/09,WN,558,LAX,SFO,2.0,23.0,0
2347,1/5/09,WN,792,LAX,SFO,4.0,8.0,0
2348,1/5/09,WN,871,LAX,SFO,70.0,70.0,0
2349,1/5/09,WN,930,LAX,SFO,82.0,75.0,0
2350,1/5/09,WN,1712,LAX,SFO,39.0,46.0,0
2351,1/5/09,WN,2673,LAX,SFO,,,1
2352,1/5/09,WN,2688,LAX,SFO,49.0,52.0,0
2353,1/5/09,WN,2781,LAX,SFO,98.0,116.0,0
2354,1/5/09,WN,2913,LAX,SFO,21.0,40.0,0
2355,1/5/09,WN,3231,LAX,SFO,109.0,109.0,0
2356,1/5/09,WN,344,LAX,SJC,1.0,10.0,0
2357,1/5/09,WN,708,LAX,SJC,17.0,13.0,0
2358,1/5/09,WN,1505,LAX,SJC,-2.0,-5.0,0
2359,1/5/09,WN,1597,LAX,SJC,10.0,8.0,0
2360,1/5/09,WN,1669,LAX,SJC,0.0,7.0,0
2361,1/5/09,WN,1751,LAX,SJC,25.0,26.0,0
2362,1/5/09,WN,2465,LAX,SJC,3.0,3.0,0
2363,1/5/09,WN,2744,LAX,SJC,134.0,129.0,0
2364,1/5/09,WN,2830,LAX,SJC,6.0,4.0,0
2365,1/5/09,WN,3235,LAX,SJC,3.0,12.0,0
2366,1/5/09,WN,3248,LAX,SJC,21.0,28.0,0
2367,1/5/09,WN,3251,LAX,SJC,0.0,4.0,0
2368,1/5/09,WN,713,LAX,SLC,1.0,18.0,0
2369,1/5/09,WN,1817,LAX,SLC,1.0,-1.0,0
2370,1/5/09,WN,2882,LAX,SLC,65.0,79.0,0
2371,1/5/09,WN,3341,LAX,SLC,44.0,59.0,0
2372,1/5/09,WN,3585,LAX,SLC,1.0,27.0,0
2373,1/5/09,WN,1562,LAX,SMF,17.0,24.0,0
2374,1/5/09,WN,1605,LAX,SMF,0.0,4.0,0
2375,1/5/09,WN,1624,LAX,SMF,1.0,2.0,0
2376,1/5/09,WN,1932,LAX,SMF,-2.0,1.0,0
2377,1/5/09,WN,2587,LAX,SMF,0.0,6.0,0
2378,1/5/09,WN,2742,LAX,SMF,55.0,59.0,0
2379,1/5/09,WN,3023,LAX,SMF,59.0,65.0,0
2380,1/5/09,WN,3226,LAX,SMF,79.0,83.0,0
2381,1/5/09,WN,1253,LAX,TUS,54.0,48.0,0
2382,1/5/09,WN,1577,LAX,TUS,4.0,4.0,0
2383,1/5/09,WN,2515,LAX,TUS,20.0,17.0,0
2384,1/5/09,WN,2610,LAX,TUS,2.0,-1.0,0
2385,1/5/09,WN,3759,LAX,TUS,38.0,23.0,0
2386,1/5/09,WN,3939,LAX,TUS,-3.0,-7.0,0
2387,1/5/09,DL,4,JFK,MCO,5.0,-11.0,0
2388,1/5/09,DL,8,IAH,ATL,8.0,27.0,0
2389,1/5/09,DL,9,ATL,JAX,25.0,31.0,0
2390,1/5/09,DL,11,ATL,SAN,49.0,52.0,0
2391,1/5/09,DL,15,ATL,RSW,28.0,19.0,0
2392,1/5/09,DL,23,JFK,LAX,-1.0,-7.0,0
2393,1/5/09,DL,25,ATL,SFO,0.0,26.0,0
2394,1/5/09,DL,26,LAX,JFK,9.0,6.0,0
2395,1/5/09,DL,31,JFK,BOS,65.0,52.0,0
2396,1/5/09,DL,35,ATL,MCO,17.0,12.0,0
2397,1/5/09,DL,39,ATL,FLL,1.0,10.0,0
2398,1/5/09,DL,47,ATL,SFO,-2.0,-4.0,0
2399,1/5/09,DL,50,IAH,ATL,16.0,16.0,0
2400,1/5/09,DL,56,ATL,CVG,-2.0,-3.0,0
2401,1/5/09,DL,57,ATL,IAH,43.0,31.0,0
2402,1/5/09,DL,59,ATL,MCO,25.0,25.0,0
2403,1/5/09,DL,61,LAX,ATL,-1.0,-13.0,0
2404,1/5/09,DL,63,ATL,LAX,3.0,16.0,0
2405,1/5/09,DL,65,ATL,LAS,42.0,46.0,0
2406,1/5/09,DL,67,ATL,DFW,0.0,-3.0,0
2407,1/5/09,DL,73,JFK,SFO,23.0,25.0,0
2408,1/5/09,DL,75,ATL,MIA,7.0,-1.0,0
2409,1/5/09,DL,78,LAX,JFK,0.0,23.0,0
2410,1/5/09,DL,79,JFK,LAX,29.0,2.0,0
2411,1/5/09,DL,81,JFK,LAX,0.0,-10.0,0
2412,1/5/09,DL,82,ATL,JFK,6.0,2.0,0
2413,1/5/09,DL,85,JFK,LAX,16.0,54.0,0
2414,1/5/09,DL,87,JFK,MIA,-4.0,-17.0,0
2415,1/5/09,DL,89,JFK,MIA,0.0,1.0,0
2416,1/5/09,DL,92,ATL,MCO,17.0,8.0,0
2417,1/5/09,DL,95,JFK,CVG,-3.0,26.0,0
2418,1/5/09,DL,96,ATL,JFK,0.0,1.0,0
2419,1/5/09,DL,97,JFK,MCO,-2.0,-30.0,0
2420,1/5/09,DL,99,JFK,FLL,-6.0,-20.0,0
2421,1/5/09,DL,101,LAX,ATL,4.0,-4.0,0
2422,1/5/09,DL,104,ATL,LAS,2.0,-12.0,0
2423,1/5/09,DL,107,JFK,SAN,-4.0,-27.0,0
2424,1/5/09,DL,109,ATL,TPA,87.0,82.0,0
2425,1/5/09,DL,110,ATL,LAX,-1.0,-28.0,0
2426,1/5/09,DL,115,ATL,LAS,2.0,-5.0,0
2427,1/5/09,DL,116,LAX,ATL,-1.0,2.0,0
2428,1/5/09,DL,117,ATL,LAX,40.0,30.0,0
2429,1/5/09,DL,125,ATL,LAX,-1.0,6.0,0
2430,1/5/09,DL,129,JFK,SFO,0.0,-24.0,0
2431,1/5/09,DL,132,ATL,JFK,-1.0,1.0,0
2432,1/5/09,DL,133,JFK,SFO,-2.0,-20.0,0
2433,1/5/09,DL,137,JFK,LAX,0.0,-36.0,0
2434,1/5/09,DL,141,JFK,CVG,-5.0,-19.0,0
2435,1/5/09,DL,149,JFK,LAS,-4.0,-22.0,0
2436,1/5/09,DL,152,LAX,ATL,6.0,4.0,0
2437,1/5/09,DL,163,JFK,ATL,26.0,8.0,0
2438,1/5/09,DL,165,JFK,FLL,57.0,46.0,0
2439,1/5/09,DL,166,LAX,JFK,-2.0,-17.0,0
2440,1/5/09,DL,167,JFK,DEN,-1.0,3.0,0
2441,1/5/09,DL,173,ATL,SAN,-2.0,-6.0,0
2442,1/5/09,DL,177,ATL,MCO,-2.0,-7.0,0
2443,1/5/09,DL,240,LAX,JFK,0.0,-31.0,0
2444,1/5/09,DL,241,JFK,ATL,0.0,-24.0,0
2445,1/5/09,DL,242,ATL,JFK,-2.0,-20.0,0
2446,1/5/09,DL,243,JFK,ATL,14.0,-17.0,0
2447,1/5/09,DL,325,ATL,STT,3.0,16.0,0
2448,1/5/09,DL,326,ATL,BWI,14.0,16.0,0
2449,1/5/09,DL,327,ATL,STT,2.0,-5.0,0
2450,1/5/09,DL,417,ATL,SJU,-4.0,-17.0,0
2451,1/5/09,DL,419,ATL,SJU,1.0,-17.0,0
2452,1/5/09,DL,422,ATL,SLC,15.0,24.0,0
2453,1/5/09,DL,423,ATL,SJU,8.0,-10.0,0
2454,1/5/09,DL,427,ATL,SJU,30.0,23.0,0
2455,1/5/09,DL,499,JFK,SJU,-5.0,-41.0,0
2456,1/5/09,DL,601,JFK,LAX,-4.0,-22.0,0
2457,1/5/09,DL,607,JFK,LAX,-5.0,-14.0,0
2458,1/5/09,DL,608,LAX,JFK,-3.0,-31.0,0
2459,1/5/09,DL,610,LAX,JFK,-1.0,-30.0,0
2460,1/5/09,DL,613,JFK,SFO,2.0,-13.0,0
2461,1/5/09,DL,619,JFK,LAS,-5.0,-9.0,0
2462,1/5/09,DL,621,JFK,LAS,-5.0,-2.0,0
2463,1/5/09,DL,625,JFK,LAS,0.0,-14.0,0
2464,1/5/09,DL,627,JFK,SEA,58.0,35.0,0
2465,1/5/09,DL,629,JFK,SEA,2.0,3.0,0
2466,1/5/09,DL,639,JFK,PHX,0.0,6.0,0
2467,1/5/09,DL,641,JFK,PDX,-4.0,33.0,0
2468,1/5/09,DL,648,LAX,JFK,4.0,-17.0,0
2469,1/5/09,DL,1004,ATL,PHL,9.0,8.0,0
2470,1/5/09,DL,1005,ATL,SNA,-2.0,-17.0,0
2471,1/5/09,DL,1006,ATL,PHL,3.0,4.0,0
2472,1/5/09,DL,1008,ATL,PHL,8.0,3.0,0
2473,1/5/09,DL,1010,ATL,PHL,2.0,-1.0,0
2474,1/5/09,DL,1012,ATL,PHL,57.0,49.0,0
2475,1/5/09,DL,1014,ATL,PHL,-2.0,-8.0,0
2476,1/5/09,DL,1015,ATL,MEM,0.0,6.0,0
2477,1/5/09,DL,1016,ATL,PHL,-3.0,-13.0,0
2478,1/5/09,DL,1018,ATL,PHL,-1.0,-12.0,0
2479,1/5/09,DL,1020,ATL,PHL,0.0,-20.0,0
2480,1/5/09,DL,1022,ATL,PHL,-1.0,-6.0,0
2481,1/5/09,DL,1023,ATL,PNS,10.0,17.0,0
2482,1/5/09,DL,1025,ATL,PHX,19.0,8.0,0
2483,1/5/09,DL,1026,ATL,EWR,22.0,2.0,0
2484,1/5/09,DL,1027,ATL,PHX,1.0,21.0,0
2485,1/5/09,DL,1028,ATL,JAX,29.0,33.0,0
2486,1/5/09,DL,1029,ATL,PHX,4.0,-1.0,0
2487,1/5/09,DL,1031,ATL,PHX,2.0,9.0,0
2488,1/5/09,DL,1033,ATL,PHX,6.0,5.0,0
2489,1/5/09,DL,1035,ATL,PHX,5.0,19.0,0
2490,1/5/09,DL,1036,ATL,BDL,11.0,7.0,0
2491,1/5/09,DL,1037,ATL,RSW,3.0,-6.0,0
2492,1/5/09,DL,1038,ATL,IAD,3.0,-9.0,0
2493,1/5/09,DL,1039,ATL,SRQ,16.0,2.0,0
2494,1/5/09,DL,1040,ATL,BWI,-1.0,-2.0,0
2495,1/5/09,DL,1041,ATL,GPT,42.0,47.0,0
2496,1/5/09,DL,1043,ATL,SAN,4.0,6.0,0
2497,1/5/09,DL,1045,ATL,SAN,1.0,5.0,0
2498,1/5/09,DL,1049,ATL,SAN,10.0,17.0,0
2499,1/5/09,DL,1050,ATL,MCO,154.0,146.0,0
2500,1/5/09,DL,1051,ATL,SEA,-1.0,-2.0,0
2501,1/5/09,DL,1053,ATL,SEA,5.0,-1.0,0
2502,1/5/09,DL,1055,ATL,SEA,4.0,6.0,0
2503,1/5/09,DL,1057,ATL,SEA,2.0,4.0,0
2504,1/5/09,DL,1059,ATL,SEA,2.0,-4.0,0
2505,1/5/09,DL,1063,ATL,SAV,27.0,41.0,0
2506,1/5/09,DL,1064,ATL,JAN,22.0,25.0,0
2507,1/5/09,DL,1065,ATL,SFO,6.0,0.0,0
2508,1/5/09,DL,1066,ATL,IAD,-4.0,-9.0,0
2509,1/5/09,DL,1067,ATL,SFO,99.0,100.0,0
2510,1/5/09,DL,1069,ATL,SFO,37.0,29.0,0
2511,1/5/09,DL,1071,ATL,IAH,3.0,3.0,0
2512,1/5/09,DL,1075,ATL,SFO,-1.0,4.0,0
2513,1/5/09,DL,1076,ATL,CMH,3.0,-4.0,0
2514,1/5/09,DL,1078,ATL,MCO,21.0,17.0,0
2515,1/5/09,DL,1079,ATL,COS,2.0,-4.0,0
2516,1/5/09,DL,1081,ATL,LAS,2.0,15.0,0
2517,1/5/09,DL,1083,ATL,LAS,22.0,12.0,0
2518,1/5/09,DL,1085,ATL,LAS,38.0,26.0,0
2519,1/5/09,DL,1087,ATL,LAS,-6.0,-4.0,0
2520,1/5/09,DL,1088,ATL,RSW,4.0,0.0,0
2521,1/5/09,DL,1089,ATL,LAS,20.0,21.0,0
2522,1/5/09,DL,1093,ATL,MCI,-2.0,-7.0,0
2523,1/5/09,DL,1094,ATL,CVG,18.0,8.0,0
2524,1/5/09,DL,1095,ATL,LAS,-2.0,-9.0,0
2525,1/5/09,DL,1103,JFK,SLC,-1.0,-15.0,0
2526,1/5/09,DL,1105,ATL,SLC,-3.0,10.0,0
2527,1/5/09,DL,1111,ATL,SAT,1.0,7.0,0
2528,1/5/09,DL,1116,ATL,MSP,40.0,35.0,0
2529,1/5/09,DL,1117,ATL,CLT,12.0,9.0,0
2530,1/5/09,DL,1123,ATL,SRQ,0.0,-1.0,0
2531,1/5/09,DL,1127,ATL,CAE,1.0,3.0,0
2532,1/5/09,DL,1128,LAX,CVG,6.0,-20.0,0
2533,1/5/09,DL,1134,ATL,CHS,60.0,51.0,0
2534,1/5/09,DL,1136,ATL,SDF,9.0,3.0,0
2535,1/5/09,DL,1137,ORD,SLC,5.0,-20.0,0
2536,1/5/09,DL,1139,ATL,SAV,-4.0,-4.0,0
2537,1/5/09,DL,1145,ATL,RDU,10.0,0.0,0
2538,1/5/09,DL,1146,ATL,BDL,-5.0,6.0,0
2539,1/5/09,DL,1152,ATL,CLT,9.0,18.0,0
2540,1/5/09,DL,1153,ATL,SNA,14.0,7.0,0
2541,1/5/09,DL,1163,ATL,BHM,42.0,38.0,0
2542,1/5/09,DL,1164,ATL,MSP,7.0,4.0,0
2543,1/5/09,DL,1166,LAX,SLC,1.0,13.0,0
2544,1/5/09,DL,1171,ATL,ELP,0.0,10.0,0
2545,1/5/09,DL,1172,LAX,SLC,-2.0,1.0,0
2546,1/5/09,DL,1174,LAX,SLC,-11.0,-12.0,0
2547,1/5/09,DL,1176,LAX,SLC,-2.0,2.0,0
2548,1/5/09,DL,1182,LAX,SLC,-4.0,14.0,0
2549,1/5/09,DL,1184,LAX,SLC,-6.0,29.0,0
2550,1/5/09,DL,1194,ATL,CMH,14.0,-1.0,0
2551,1/5/09,DL,1198,ATL,DTW,-2.0,-5.0,0
2552,1/5/09,DL,1199,ATL,SMF,-4.0,13.0,0
2553,1/5/09,DL,1205,JFK,SLC,-6.0,15.0,0
2554,1/5/09,DL,1212,LAX,ATL,0.0,3.0,0
2555,1/5/09,DL,1232,ATL,CLT,1.0,6.0,0
2556,1/5/09,DL,1234,ATL,BNA,-2.0,6.0,0
2557,1/5/09,DL,1235,ORD,SLC,2.0,-9.0,0
2558,1/5/09,DL,1237,ATL,RSW,-3.0,-14.0,0
2559,1/5/09,DL,1253,ATL,PBI,10.0,6.0,0
2560,1/5/09,DL,1255,ATL,CHS,-3.0,-4.0,0
2561,1/5/09,DL,1256,ATL,BUF,4.0,2.0,0
2562,1/5/09,DL,1257,ATL,MSY,14.0,5.0,0
2563,1/5/09,DL,1263,ATL,PBI,0.0,-10.0,0
2564,1/5/09,DL,1266,ATL,RDU,-4.0,7.0,0
2565,1/5/09,DL,1271,ATL,CMH,0.0,-11.0,0
2566,1/5/09,DL,1272,ATL,CMH,31.0,35.0,0
2567,1/5/09,DL,1273,ATL,HNL,116.0,77.0,0
2568,1/5/09,DL,1275,JFK,SLC,-3.0,-5.0,0
2569,1/5/09,DL,1278,ATL,RIC,20.0,22.0,0
2570,1/5/09,DL,1279,ATL,MSY,4.0,0.0,0
2571,1/5/09,DL,1281,ATL,PBI,59.0,56.0,0
2572,1/5/09,DL,1283,ATL,MCI,-3.0,-5.0,0
2573,1/5/09,DL,1286,ATL,LEX,-1.0,-8.0,0
2574,1/5/09,DL,1287,ATL,PDX,65.0,66.0,0
2575,1/5/09,DL,1289,ATL,JAX,-3.0,-11.0,0
2576,1/5/09,DL,1290,ATL,DTW,-3.0,10.0,0
2577,1/5/09,DL,1291,ATL,RDU,1.0,0.0,0
2578,1/5/09,DL,1293,ATL,HSV,-2.0,9.0,0
2579,1/5/09,DL,1297,JFK,ATL,-5.0,-4.0,0
2580,1/5/09,DL,1301,ATL,MCO,21.0,10.0,0
2581,1/5/09,DL,1303,ATL,MCO,-8.0,4.0,0
2582,1/5/09,DL,1305,ATL,MCO,2.0,-11.0,0
2583,1/5/09,DL,1309,ATL,MCO,7.0,-3.0,0
2584,1/5/09,DL,1311,ATL,MCO,-4.0,-3.0,0
2585,1/5/09,DL,1319,ATL,MCO,1.0,-20.0,0
2586,1/5/09,DL,1321,ATL,MSY,-4.0,-6.0,0
2587,1/5/09,DL,1323,ATL,MCO,25.0,10.0,0
2588,1/5/09,DL,1327,ATL,JAX,-5.0,2.0,0
2589,1/5/09,DL,1329,ATL,MCO,7.0,-5.0,0
2590,1/5/09,DL,1334,ATL,IAD,38.0,36.0,0
2591,1/5/09,DL,1405,ATL,IAH,-2.0,-6.0,0
2592,1/5/09,DL,1419,ATL,PNS,4.0,0.0,0
2593,1/5/09,DL,1420,ATL,JFK,-3.0,10.0,0
2594,1/5/09,DL,1427,ATL,RSW,-4.0,-13.0,0
2595,1/5/09,DL,1428,ATL,RIC,1.0,-4.0,0
2596,1/5/09,DL,1430,ATL,PIT,14.0,6.0,0
2597,1/5/09,DL,1431,ATL,SLC,-1.0,45.0,0
2598,1/5/09,DL,1433,ATL,TUS,19.0,30.0,0
2599,1/5/09,DL,1465,LAX,HNL,0.0,-26.0,0
2600,1/5/09,DL,1467,LAX,HNL,-1.0,-16.0,0
2601,1/5/09,DL,1470,LAX,TPA,13.0,37.0,0
2602,1/5/09,DL,1473,ATL,DAB,25.0,27.0,0
2603,1/5/09,DL,1474,LAX,MSY,-1.0,-13.0,0
2604,1/5/09,DL,1476,ATL,SDF,5.0,-5.0,0
2605,1/5/09,DL,1477,LAX,OGG,-4.0,-22.0,0
2606,1/5/09,DL,1478,LAX,MCO,-5.0,-13.0,0
2607,1/5/09,DL,1480,LAX,MCO,-1.0,-11.0,0
2608,1/5/09,DL,1510,ATL,BHM,-1.0,-9.0,0
2609,1/5/09,DL,1514,ATL,SRQ,-7.0,-3.0,0
2610,1/5/09,DL,1515,ATL,DAY,23.0,11.0,0
2611,1/5/09,DL,1522,ATL,MSP,-3.0,-2.0,0
2612,1/5/09,DL,1524,ATL,IND,-4.0,-8.0,0
2613,1/5/09,DL,1525,ATL,MEM,-6.0,12.0,0
2614,1/5/09,DL,1526,ATL,IND,25.0,20.0,0
2615,1/5/09,DL,1527,ATL,BHM,-4.0,-7.0,0
2616,1/5/09,DL,1529,ATL,BNA,18.0,13.0,0
2617,1/5/09,DL,1532,ATL,STL,-2.0,-5.0,0
2618,1/5/09,DL,1533,ATL,RDU,10.0,32.0,0
2619,1/5/09,DL,1535,ATL,SMF,62.0,35.0,0
2620,1/5/09,DL,1537,ATL,TUS,62.0,66.0,0
2621,1/5/09,DL,1540,LAX,CVG,2.0,-12.0,0
2622,1/5/09,DL,1541,ATL,DAB,20.0,28.0,0
2623,1/5/09,DL,1542,ATL,SAV,10.0,8.0,0
2624,1/5/09,DL,1543,ATL,SLC,27.0,28.0,0
2625,1/5/09,DL,1548,ATL,SAV,-3.0,-9.0,0
2626,1/5/09,DL,1550,ATL,IND,49.0,37.0,0
2627,1/5/09,DL,1553,ATL,JAX,-6.0,5.0,0
2628,1/5/09,DL,1554,ATL,PNS,8.0,-5.0,0
2629,1/5/09,DL,1556,ATL,IAD,-3.0,0.0,0
2630,1/5/09,DL,1561,ATL,PBI,-2.0,-3.0,0
2631,1/5/09,DL,1566,ATL,CLT,13.0,19.0,0
2632,1/5/09,DL,1568,ATL,DTW,17.0,15.0,0
2633,1/5/09,DL,1569,ATL,MSY,-2.0,-16.0,0
2634,1/5/09,DL,1570,ATL,IAD,-4.0,-9.0,0
2635,1/5/09,DL,1571,ATL,JAX,12.0,19.0,0
2636,1/5/09,DL,1572,ATL,CMH,-7.0,-9.0,0
2637,1/5/09,DL,1579,ATL,SJC,1.0,15.0,0
2638,1/5/09,DL,1580,ATL,BDL,2.0,-6.0,0
2639,1/5/09,DL,1581,JFK,SLC,34.0,15.0,0
2640,1/5/09,DL,1582,ATL,GSO,11.0,21.0,0
2641,1/5/09,DL,1583,ATL,MEM,,,1
2642,1/5/09,DL,1584,ATL,RIC,-2.0,8.0,0
2643,1/5/09,DL,1587,ATL,MCI,-4.0,6.0,0
2644,1/5/09,DL,1589,ATL,CHS,0.0,12.0,0
2645,1/5/09,DL,1594,ATL,DTW,5.0,8.0,0
2646,1/5/09,DL,1595,ATL,PBI,50.0,60.0,0
2647,1/5/09,DL,1600,ATL,CHS,3.0,3.0,0
2648,1/5/09,DL,1601,ATL,MSY,11.0,22.0,0
2649,1/5/09,DL,1602,ATL,PIT,3.0,7.0,0
2650,1/5/09,DL,1604,ATL,SAV,-3.0,-8.0,0
2651,1/5/09,DL,1607,ATL,PIT,19.0,19.0,0
2652,1/5/09,DL,1610,ATL,RDU,15.0,34.0,0
2653,1/5/09,DL,1612,ATL,BUF,6.0,27.0,0
2654,1/5/09,DL,1613,ATL,MSY,6.0,0.0,0
2655,1/5/09,DL,1615,ATL,SLC,2.0,7.0,0
