,Date,Airline,Flight Number,Origin,Dest,Depart Delay,Arrival Delay,Cancelled
11011,1/11/18,DL,1258,ATL,JAX,-2.0,-3.0,0
11012,1/11/18,DL,1259,ATL,OKC,-5.0,-9.0,0
11013,1/11/18,DL,1265,ATL,SAV,-5.0,-11.0,0
11014,1/11/18,DL,1267,ATL,JAN,18.0,21.0,0
11015,1/11/18,DL,1268,LAX,DFW,4.0,18.0,0
11016,1/11/18,DL,1270,ATL,PNS,-3.0,-14.0,0
11017,1/11/18,DL,1271,ATL,BWI,-4.0,-7.0,0
11018,1/11/18,DL,1273,ATL,JAX,-1.0,-2.0,0
11019,1/11/18,DL,1275,LAX,LAS,-2.0,-9.0,0
11020,1/11/18,DL,1276,ATL,CMH,1.0,-8.0,0
11021,1/11/18,DL,1281,ATL,MEM,6.0,9.0,0
11022,1/11/18,DL,1283,LAX,HNL,-1.0,-27.0,0
11023,1/11/18,DL,1285,ATL,PBI,68.0,84.0,0
11024,1/11/18,DL,1286,ATL,LGA,-3.0,-10.0,0
11025,1/11/18,DL,1289,ATL,SNA,-1.0,2.0,0
11026,1/11/18,DL,1290,ATL,DTW,11.0,-13.0,0
11027,1/11/18,DL,1293,ATL,MSY,-1.0,5.0,0
11028,1/11/18,DL,1294,ATL,RDU,-6.0,1.0,0
11029,1/11/18,DL,1295,ATL,PIT,-4.0,-9.0,0
11030,1/11/18,DL,1297,ATL,SRQ,-5.0,0.0,0
11031,1/11/18,DL,1298,LAX,KOA,-2.0,-24.0,0
11032,1/11/18,DL,1302,ATL,SDF,-2.0,-16.0,0
11033,1/11/18,DL,1305,ATL,RSW,0.0,-10.0,0
11034,1/11/18,DL,1307,ATL,RIC,-8.0,-5.0,0
11035,1/11/18,DL,1311,ATL,GSO,-4.0,-8.0,0
11036,1/11/18,DL,1316,IAH,MSP,71.0,71.0,0
11037,1/11/18,DL,1317,ATL,JAX,0.0,9.0,0
11038,1/11/18,DL,1320,ATL,TLH,-2.0,2.0,0
11039,1/11/18,DL,1325,LAX,MSY,-3.0,-15.0,0
11040,1/11/18,DL,1326,LAX,DTW,-4.0,-26.0,0
11041,1/11/18,DL,1329,ATL,MEM,-4.0,-6.0,0
11042,1/11/18,DL,1331,ATL,SFO,-1.0,29.0,0
11043,1/11/18,DL,1332,ATL,DFW,8.0,0.0,0
11044,1/11/18,DL,1334,ATL,RIC,-2.0,-5.0,0
11045,1/11/18,DL,1335,LAX,MSP,-5.0,-14.0,0
11046,1/11/18,DL,1336,ATL,SEA,9.0,-11.0,0
11047,1/11/18,DL,1340,ATL,PDX,-3.0,-15.0,0
11048,1/11/18,DL,1341,ATL,GSP,-2.0,-7.0,0
11049,1/11/18,DL,1342,ATL,IND,-4.0,-19.0,0
11050,1/11/18,DL,1343,LAX,DTW,0.0,6.0,0
11051,1/11/18,DL,1344,ATL,LGA,0.0,-16.0,0
11052,1/11/18,DL,1347,LAX,MSP,0.0,-17.0,0
11053,1/11/18,DL,1349,ATL,MHT,28.0,12.0,0
11054,1/11/18,DL,1350,ATL,CHS,-1.0,-7.0,0
11055,1/11/18,DL,1353,ATL,PNS,8.0,9.0,0
11056,1/11/18,DL,1354,LAX,ATL,10.0,-5.0,0
11057,1/11/18,DL,1356,ATL,ATW,-4.0,-14.0,0
11058,1/11/18,DL,1360,ATL,BHM,-2.0,-5.0,0
11059,1/11/18,DL,1364,ATL,MCI,0.0,-9.0,0
11060,1/11/18,DL,1367,ATL,GRR,-4.0,-15.0,0
11061,1/11/18,DL,1376,ATL,GPT,-6.0,-17.0,0
11062,1/11/18,DL,1378,ATL,ORF,30.0,20.0,0
11063,1/11/18,DL,1379,ATL,BHM,-2.0,-7.0,0
11064,1/11/18,DL,1380,ATL,GSO,57.0,52.0,0
11065,1/11/18,DL,1383,ATL,BDL,-2.0,-15.0,0
11066,1/11/18,DL,1387,ATL,SJU,12.0,12.0,0
11067,1/11/18,DL,1389,ATL,CHS,-4.0,-20.0,0
11068,1/11/18,DL,1390,IAH,MSP,383.0,365.0,0
11069,1/11/18,DL,1398,ATL,HOU,-6.0,22.0,0
11070,1/11/18,DL,1402,ATL,LAS,-1.0,-22.0,0
11071,1/11/18,DL,1403,ATL,ECP,-5.0,-9.0,0
11072,1/11/18,DL,1404,LAX,SLC,0.0,-6.0,0
11073,1/11/18,DL,1405,ATL,LAX,-3.0,-19.0,0
11074,1/11/18,DL,1406,LAX,RDU,-6.0,-17.0,0
11075,1/11/18,DL,1408,ATL,IND,-2.0,-12.0,0
11076,1/11/18,DL,1409,ATL,GSO,-6.0,-2.0,0
11077,1/11/18,DL,1413,ATL,LIT,-2.0,-11.0,0
11078,1/11/18,DL,1414,LAX,SLC,0.0,0.0,0
11079,1/11/18,DL,1416,ATL,JAX,22.0,21.0,0
11080,1/11/18,DL,1417,ATL,DTW,-2.0,-8.0,0
11081,1/11/18,DL,1418,ATL,MCO,0.0,7.0,0
11082,1/11/18,DL,1420,ATL,FLL,-2.0,-6.0,0
11083,1/11/18,DL,1421,LAX,MSP,-4.0,-19.0,0
11084,1/11/18,DL,1422,ATL,MEM,-1.0,-10.0,0
11085,1/11/18,DL,1423,ATL,STL,-4.0,-16.0,0
11086,1/11/18,DL,1426,ATL,STL,5.0,-13.0,0
11087,1/11/18,DL,1429,ATL,SJC,-1.0,-14.0,0
11088,1/11/18,DL,1430,ATL,SAN,0.0,-29.0,0
11089,1/11/18,DL,1433,ATL,GRR,-1.0,-18.0,0
11090,1/11/18,DL,1436,ATL,DCA,3.0,10.0,0
11091,1/11/18,DL,1438,LAX,MSP,-7.0,-12.0,0
11092,1/11/18,DL,1442,ATL,GSO,-2.0,-8.0,0
11093,1/11/18,DL,1445,ATL,DFW,-1.0,-11.0,0
11094,1/11/18,DL,1448,ATL,DAL,38.0,22.0,0
11095,1/11/18,DL,1453,ATL,DEN,-4.0,-21.0,0
11096,1/11/18,DL,1454,ATL,GRR,-3.0,-23.0,0
11097,1/11/18,DL,1458,ATL,PNS,-3.0,3.0,0
11098,1/11/18,DL,1460,ATL,MIA,0.0,-4.0,0
11099,1/11/18,DL,1462,ATL,PIT,-2.0,-4.0,0
11100,1/11/18,DL,1463,ATL,CHS,21.0,24.0,0
11101,1/11/18,DL,1465,ATL,SAV,-1.0,10.0,0
11102,1/11/18,DL,1467,ATL,HSV,-5.0,-8.0,0
11103,1/11/18,DL,1470,ATL,EVV,1.0,-2.0,0
11104,1/11/18,DL,1474,ATL,CLE,-2.0,-15.0,0
11105,1/11/18,DL,1477,ORD,ATL,0.0,2.0,0
11106,1/11/18,DL,1478,ATL,PHL,-4.0,-6.0,0
11107,1/11/18,DL,1494,ATL,PHL,-2.0,3.0,0
11108,1/11/18,DL,1500,ATL,BOS,7.0,7.0,0
11109,1/11/18,DL,1507,ATL,SLC,-1.0,-9.0,0
11110,1/11/18,DL,1513,ATL,DFW,-2.0,-14.0,0
11111,1/11/18,DL,1515,ATL,ALB,-4.0,-20.0,0
11112,1/11/18,DL,1519,ATL,SRQ,-4.0,-10.0,0
11113,1/11/18,DL,1522,ATL,SDF,-4.0,-12.0,0
11114,1/11/18,DL,1527,ATL,FLL,0.0,-9.0,0
11115,1/11/18,DL,1530,ATL,JFK,8.0,-2.0,0
11116,1/11/18,DL,1532,ATL,DSM,-2.0,-23.0,0
11117,1/11/18,DL,1534,ATL,IND,37.0,32.0,0
11118,1/12/18,WN,783,ATL,AUS,2.0,-14.0,0
11119,1/12/18,WN,1410,ATL,AUS,20.0,2.0,0
11120,1/12/18,WN,1947,ATL,AUS,0.0,-19.0,0
11121,1/12/18,WN,622,ATL,BOS,61.0,42.0,0
11122,1/12/18,WN,948,ATL,BOS,44.0,47.0,0
11123,1/12/18,WN,6860,ATL,BOS,24.0,35.0,0
11124,1/12/18,WN,486,ATL,BWI,16.0,9.0,0
11125,1/12/18,WN,603,ATL,BWI,15.0,3.0,0
11126,1/12/18,WN,1052,ATL,BWI,0.0,-7.0,0
11127,1/12/18,WN,1139,ATL,BWI,9.0,6.0,0
11128,1/12/18,WN,1738,ATL,BWI,-4.0,-6.0,0
11129,1/12/18,WN,5529,ATL,BWI,19.0,4.0,0
11130,1/12/18,WN,243,ATL,CLE,-2.0,-1.0,0
11131,1/12/18,WN,442,ATL,CLE,17.0,3.0,0
11132,1/12/18,WN,585,ATL,CMH,,,1
11133,1/12/18,WN,1262,ATL,CMH,3.0,30.0,0
11134,1/12/18,WN,2134,ATL,CMH,-2.0,-6.0,0
11135,1/12/18,WN,974,ATL,DAL,4.0,-8.0,0
11136,1/12/18,WN,1752,ATL,DAL,0.0,-10.0,0
11137,1/12/18,WN,1837,ATL,DAL,26.0,6.0,0
11138,1/12/18,WN,1913,ATL,DAL,4.0,-11.0,0
11139,1/12/18,WN,2034,ATL,DAL,37.0,18.0,0
11140,1/12/18,WN,867,ATL,DCA,28.0,22.0,0
11141,1/12/18,WN,1747,ATL,DCA,18.0,4.0,0
11142,1/12/18,WN,2353,ATL,DCA,149.0,143.0,0
11143,1/12/18,WN,5702,ATL,DCA,112.0,106.0,0
11144,1/12/18,WN,146,ATL,DEN,10.0,-16.0,0
11145,1/12/18,WN,801,ATL,DEN,-3.0,3.0,0
11146,1/12/18,WN,1763,ATL,DEN,26.0,9.0,0
11147,1/12/18,WN,5992,ATL,DEN,22.0,8.0,0
11148,1/12/18,WN,170,ATL,DTW,13.0,6.0,0
11149,1/12/18,WN,311,ATL,DTW,-1.0,5.0,0
11150,1/12/18,WN,4350,ATL,DTW,66.0,49.0,0
11151,1/12/18,WN,1582,ATL,FLL,43.0,40.0,0
11152,1/12/18,WN,1724,ATL,FLL,30.0,37.0,0
11153,1/12/18,WN,2056,ATL,FLL,2.0,-6.0,0
11154,1/12/18,WN,5679,ATL,FLL,22.0,46.0,0
11155,1/12/18,WN,5964,ATL,FLL,0.0,-1.0,0
11156,1/12/18,WN,203,ATL,GSP,31.0,22.0,0
11157,1/12/18,WN,374,ATL,GSP,15.0,10.0,0
11158,1/12/18,WN,777,ATL,GSP,44.0,43.0,0
11159,1/12/18,WN,36,ATL,HOU,9.0,-6.0,0
11160,1/12/18,WN,166,ATL,HOU,25.0,6.0,0
11161,1/12/18,WN,699,ATL,HOU,11.0,-8.0,0
11162,1/12/18,WN,760,ATL,HOU,-2.0,-12.0,0
11163,1/12/18,WN,2070,ATL,HOU,1.0,-18.0,0
11164,1/12/18,WN,6368,ATL,HOU,0.0,-24.0,0
11165,1/12/18,WN,2014,ATL,IAD,-1.0,-14.0,0
11166,1/12/18,WN,2044,ATL,IAD,-2.0,-3.0,0
11167,1/12/18,WN,212,ATL,IND,10.0,15.0,0
11168,1/12/18,WN,215,ATL,IND,-3.0,-5.0,0
11169,1/12/18,WN,623,ATL,IND,14.0,4.0,0
11170,1/12/18,WN,185,ATL,JAX,13.0,5.0,0
11171,1/12/18,WN,1704,ATL,JAX,26.0,25.0,0
11172,1/12/18,WN,1931,ATL,JAX,12.0,13.0,0
11173,1/12/18,WN,653,ATL,LAS,40.0,14.0,0
11174,1/12/18,WN,934,ATL,LAS,30.0,19.0,0
11175,1/12/18,WN,1108,ATL,LAS,28.0,1.0,0
11176,1/12/18,WN,290,ATL,LAX,112.0,92.0,0
11177,1/12/18,WN,775,ATL,LAX,41.0,14.0,0
11178,1/12/18,WN,2073,ATL,LAX,0.0,-4.0,0
11179,1/12/18,WN,195,ATL,LGA,102.0,98.0,0
11180,1/12/18,WN,1333,ATL,LGA,,,1
11181,1/12/18,WN,1994,ATL,LGA,-1.0,-7.0,0
11182,1/12/18,WN,5418,ATL,LGA,28.0,71.0,0
11183,1/12/18,WN,5589,ATL,LGA,139.0,130.0,0
11184,1/12/18,WN,224,ATL,MCI,-5.0,-4.0,0
11185,1/12/18,WN,1136,ATL,MCI,0.0,-5.0,0
11186,1/12/18,WN,4006,ATL,MCI,-4.0,-21.0,0
11187,1/12/18,WN,6294,ATL,MCI,16.0,-7.0,0
11188,1/12/18,WN,232,ATL,MCO,20.0,15.0,0
11189,1/12/18,WN,452,ATL,MCO,-1.0,-8.0,0
11190,1/12/18,WN,559,ATL,MCO,20.0,9.0,0
11191,1/12/18,WN,578,ATL,MCO,74.0,72.0,0
11192,1/12/18,WN,790,ATL,MCO,21.0,16.0,0
11193,1/12/18,WN,2024,ATL,MCO,-4.0,-8.0,0
11194,1/12/18,WN,158,ATL,MDW,2.0,-23.0,0
11195,1/12/18,WN,204,ATL,MDW,10.0,-7.0,0
11196,1/12/18,WN,278,ATL,MDW,5.0,-11.0,0
11197,1/12/18,WN,459,ATL,MDW,35.0,23.0,0
11198,1/12/18,WN,955,ATL,MDW,31.0,30.0,0
11199,1/12/18,WN,207,ATL,MKE,0.0,-5.0,0
11200,1/12/18,WN,682,ATL,MKE,38.0,17.0,0
11201,1/12/18,WN,298,ATL,MSP,1.0,-15.0,0
11202,1/12/18,WN,5760,ATL,MSP,1.0,-14.0,0
11203,1/12/18,WN,475,ATL,MSY,19.0,14.0,0
11204,1/12/18,WN,990,ATL,MSY,36.0,32.0,0
11205,1/12/18,WN,1754,ATL,MSY,23.0,26.0,0
11206,1/12/18,WN,2086,ATL,MSY,44.0,44.0,0
11207,1/12/18,WN,748,ATL,OAK,6.0,-20.0,0
11208,1/12/18,WN,930,ATL,PBI,49.0,40.0,0
11209,1/12/18,WN,1900,ATL,PBI,22.0,22.0,0
11210,1/12/18,WN,182,ATL,PHL,-3.0,-11.0,0
11211,1/12/18,WN,792,ATL,PHL,20.0,6.0,0
11212,1/12/18,WN,301,ATL,PHX,46.0,28.0,0
11213,1/12/18,WN,823,ATL,PHX,28.0,13.0,0
11214,1/12/18,WN,237,ATL,PIT,0.0,6.0,0
11215,1/12/18,WN,1712,ATL,PIT,35.0,57.0,0
11216,1/12/18,WN,633,ATL,RDU,9.0,7.0,0
11217,1/12/18,WN,672,ATL,RDU,29.0,29.0,0
11218,1/12/18,WN,1164,ATL,RDU,6.0,-4.0,0
11219,1/12/18,WN,100,ATL,RIC,24.0,26.0,0
11220,1/12/18,WN,5451,ATL,RIC,25.0,14.0,0
11221,1/12/18,WN,5991,ATL,RIC,28.0,24.0,0
11222,1/12/18,WN,1921,ATL,RSW,26.0,44.0,0
11223,1/12/18,WN,1950,ATL,RSW,23.0,17.0,0
11224,1/12/18,WN,528,ATL,SAN,21.0,2.0,0
11225,1/12/18,WN,754,ATL,SAT,43.0,28.0,0
11226,1/12/18,WN,1893,ATL,SAT,29.0,6.0,0
11227,1/12/18,WN,497,ATL,STL,25.0,12.0,0
11228,1/12/18,WN,1393,ATL,STL,10.0,0.0,0
11229,1/12/18,WN,1761,ATL,STL,1.0,-14.0,0
11230,1/12/18,WN,1789,ATL,STL,7.0,-4.0,0
11231,1/12/18,WN,177,ATL,TPA,0.0,-5.0,0
11232,1/12/18,WN,183,ATL,TPA,31.0,21.0,0
11233,1/12/18,WN,465,ATL,TPA,31.0,34.0,0
11234,1/12/18,WN,503,ATL,TPA,-4.0,0.0,0
11235,1/12/18,WN,6020,ATL,TPA,8.0,7.0,0
11236,1/12/18,WN,6449,ATL,TPA,18.0,13.0,0
11237,1/12/18,WN,1638,LAX,ABQ,30.0,25.0,0
11238,1/12/18,WN,6411,LAX,ABQ,-1.0,-11.0,0
11239,1/12/18,WN,195,LAX,ATL,-5.0,-1.0,0
11240,1/12/18,WN,5529,LAX,ATL,3.0,2.0,0
11241,1/12/18,WN,6394,LAX,ATL,107.0,75.0,0
11242,1/12/18,WN,265,LAX,AUS,-6.0,-11.0,0
11243,1/12/18,WN,267,LAX,AUS,4.0,-9.0,0
11244,1/12/18,WN,6031,LAX,AUS,5.0,-22.0,0
11245,1/12/18,WN,360,LAX,BNA,-1.0,-3.0,0
11246,1/12/18,WN,534,LAX,BNA,-3.0,-32.0,0
11247,1/12/18,WN,5856,LAX,BNA,,,1
11248,1/12/18,WN,508,LAX,BWI,0.0,-12.0,0
11249,1/12/18,WN,868,LAX,BWI,4.0,-9.0,0
11250,1/12/18,WN,2001,LAX,BWI,31.0,4.0,0
11251,1/12/18,WN,37,LAX,DAL,-4.0,-15.0,0
11252,1/12/18,WN,1734,LAX,DAL,22.0,21.0,0
11253,1/12/18,WN,5601,LAX,DAL,15.0,3.0,0
11254,1/12/18,WN,5974,LAX,DAL,-4.0,-14.0,0
11255,1/12/18,WN,454,LAX,DEN,24.0,28.0,0
11256,1/12/18,WN,604,LAX,DEN,3.0,-19.0,0
11257,1/12/18,WN,813,LAX,DEN,-3.0,-5.0,0
11258,1/12/18,WN,971,LAX,DEN,27.0,26.0,0
11259,1/12/18,WN,1799,LAX,DEN,57.0,42.0,0
11260,1/12/18,WN,1928,LAX,DEN,90.0,97.0,0
11261,1/12/18,WN,6364,LAX,DEN,-4.0,-1.0,0
11262,1/12/18,WN,6390,LAX,DEN,-2.0,-25.0,0
11263,1/12/18,WN,1492,LAX,ELP,64.0,44.0,0
11264,1/12/18,WN,5790,LAX,ELP,59.0,57.0,0
11265,1/12/18,WN,247,LAX,HOU,11.0,11.0,0
11266,1/12/18,WN,363,LAX,HOU,6.0,6.0,0
11267,1/12/18,WN,1434,LAX,HOU,7.0,-10.0,0
11268,1/12/18,WN,5422,LAX,HOU,6.0,-27.0,0
11269,1/12/18,WN,5620,LAX,HOU,-2.0,-23.0,0
11270,1/12/18,WN,6342,LAX,IND,2.0,-22.0,0
11271,1/12/18,WN,431,LAX,LAS,5.0,-8.0,0
11272,1/12/18,WN,1283,LAX,LAS,175.0,174.0,0
11273,1/12/18,WN,1552,LAX,LAS,-3.0,-2.0,0
11274,1/12/18,WN,1901,LAX,LAS,0.0,-5.0,0
11275,1/12/18,WN,2089,LAX,LAS,9.0,-1.0,0
11276,1/12/18,WN,5809,LAX,LAS,93.0,91.0,0
11277,1/12/18,WN,6307,LAX,LAS,54.0,39.0,0
11278,1/12/18,WN,6381,LAX,LAS,6.0,11.0,0
11279,1/12/18,WN,6410,LAX,LAS,182.0,180.0,0
11280,1/12/18,WN,6566,LAX,LAS,28.0,20.0,0
11281,1/12/18,WN,805,LAX,MCI,74.0,52.0,0
11282,1/12/18,WN,1716,LAX,MCI,0.0,-11.0,0
11283,1/12/18,WN,5541,LAX,MCI,17.0,17.0,0
11284,1/12/18,WN,703,LAX,MDW,0.0,-16.0,0
11285,1/12/18,WN,1050,LAX,MDW,13.0,11.0,0
11286,1/12/18,WN,1661,LAX,MDW,-5.0,-22.0,0
11287,1/12/18,WN,5685,LAX,MDW,1.0,-20.0,0
11288,1/12/18,WN,5946,LAX,MDW,,,1
11289,1/12/18,WN,5915,LAX,MKE,41.0,20.0,0
11290,1/12/18,WN,1141,LAX,MSY,-1.0,1.0,0
11291,1/12/18,WN,5869,LAX,MSY,12.0,-1.0,0
11292,1/12/18,WN,36,LAX,OAK,27.0,14.0,0
11293,1/12/18,WN,210,LAX,OAK,-6.0,-14.0,0
11294,1/12/18,WN,424,LAX,OAK,-1.0,-4.0,0
11295,1/12/18,WN,467,LAX,OAK,68.0,61.0,0
11296,1/12/18,WN,572,LAX,OAK,21.0,7.0,0
11297,1/12/18,WN,610,LAX,OAK,10.0,-1.0,0
11298,1/12/18,WN,893,LAX,OAK,16.0,31.0,0
11299,1/12/18,WN,969,LAX,OAK,4.0,-12.0,0
11300,1/12/18,WN,1164,LAX,OAK,-2.0,-20.0,0
11301,1/12/18,WN,1165,LAX,OAK,-4.0,-23.0,0
11302,1/12/18,WN,1361,LAX,OAK,-6.0,-30.0,0
11303,1/12/18,WN,2073,LAX,OAK,-1.0,-10.0,0
11304,1/12/18,WN,2118,LAX,OAK,11.0,12.0,0
11305,1/12/18,WN,2132,LAX,OAK,0.0,-9.0,0
11306,1/12/18,WN,8,LAX,PDX,24.0,2.0,0
11307,1/12/18,WN,729,LAX,PHX,27.0,25.0,0
11308,1/12/18,WN,776,LAX,PHX,23.0,25.0,0
11309,1/12/18,WN,873,LAX,PHX,-5.0,-18.0,0
11310,1/12/18,WN,1159,LAX,PHX,12.0,17.0,0
11311,1/12/18,WN,1407,LAX,PHX,21.0,30.0,0
11312,1/12/18,WN,1496,LAX,PHX,192.0,184.0,0
11313,1/12/18,WN,1633,LAX,PHX,20.0,30.0,0
11314,1/12/18,WN,1784,LAX,PHX,9.0,17.0,0
11315,1/12/18,WN,2471,LAX,PHX,7.0,-1.0,0
11316,1/12/18,WN,6134,LAX,PHX,-1.0,0.0,0
11317,1/12/18,WN,1967,LAX,PIT,0.0,-8.0,0
11318,1/12/18,WN,372,LAX,RNO,0.0,-9.0,0
11319,1/12/18,WN,1020,LAX,RNO,71.0,60.0,0
11320,1/12/18,WN,6013,LAX,RNO,-1.0,0.0,0
11321,1/12/18,WN,980,LAX,SAT,30.0,11.0,0
11322,1/12/18,WN,6246,LAX,SAT,-5.0,-18.0,0
11323,1/12/18,WN,659,LAX,SFO,6.0,15.0,0
11324,1/12/18,WN,695,LAX,SFO,56.0,46.0,0
11325,1/12/18,WN,1146,LAX,SFO,31.0,31.0,0
11326,1/12/18,WN,1148,LAX,SFO,248.0,240.0,0
11327,1/12/18,WN,1171,LAX,SFO,150.0,140.0,0
11328,1/12/18,WN,1177,LAX,SFO,-5.0,2.0,0
11329,1/12/18,WN,1179,LAX,SFO,126.0,112.0,0
11330,1/12/18,WN,1182,LAX,SFO,140.0,132.0,0
11331,1/12/18,WN,1413,LAX,SFO,9.0,2.0,0
11332,1/12/18,WN,2060,LAX,SFO,-4.0,-6.0,0
11333,1/12/18,WN,263,LAX,SJC,25.0,18.0,0
11334,1/12/18,WN,591,LAX,SJC,15.0,0.0,0
11335,1/12/18,WN,673,LAX,SJC,26.0,17.0,0
11336,1/12/18,WN,1071,LAX,SJC,11.0,8.0,0
11337,1/12/18,WN,1150,LAX,SJC,-5.0,-8.0,0
11338,1/12/18,WN,1154,LAX,SJC,-2.0,-4.0,0
11339,1/12/18,WN,1760,LAX,SJC,0.0,-10.0,0
11340,1/12/18,WN,1843,LAX,SJC,-6.0,-5.0,0
11341,1/12/18,WN,1855,LAX,SJC,3.0,4.0,0
11342,1/12/18,WN,2094,LAX,SJC,-3.0,-14.0,0
11343,1/12/18,WN,5573,LAX,SJC,1.0,1.0,0
11344,1/12/18,WN,39,LAX,SLC,12.0,8.0,0
11345,1/12/18,WN,142,LAX,SLC,-5.0,-30.0,0
11346,1/12/18,WN,1886,LAX,SLC,-3.0,-17.0,0
11347,1/12/18,WN,420,LAX,SMF,0.0,-8.0,0
11348,1/12/18,WN,999,LAX,SMF,45.0,29.0,0
11349,1/12/18,WN,1192,LAX,SMF,-2.0,-4.0,0
11350,1/12/18,WN,1381,LAX,SMF,-3.0,-27.0,0
11351,1/12/18,WN,1644,LAX,SMF,25.0,3.0,0
11352,1/12/18,WN,2004,LAX,SMF,12.0,7.0,0
11353,1/12/18,WN,2023,LAX,SMF,-4.0,-6.0,0
11354,1/12/18,WN,5751,LAX,SMF,47.0,36.0,0
11355,1/12/18,WN,6090,LAX,SMF,37.0,35.0,0
11356,1/12/18,WN,536,LAX,STL,10.0,2.0,0
11357,1/12/18,WN,2010,LAX,STL,2.0,-24.0,0
11358,1/12/18,WN,5902,LAX,STL,-3.0,13.0,0
11359,1/12/18,WN,702,LAX,TUS,67.0,58.0,0
11360,1/12/18,WN,1217,LAX,TUS,25.0,33.0,0
11361,1/12/18,WN,2106,LAX,TUS,-3.0,-7.0,0
11362,1/12/18,DL,2,JFK,TPA,180.0,161.0,0
11363,1/12/18,DL,6,LAX,SLC,-2.0,-7.0,0
11364,1/12/18,DL,15,ATL,TPA,-1.0,-16.0,0
11365,1/12/18,DL,18,ORD,DTW,104.0,89.0,0
11366,1/12/18,DL,26,ATL,MCO,-1.0,-7.0,0
11367,1/12/18,DL,28,IAH,ATL,6.0,10.0,0
11368,1/12/18,DL,29,ATL,MCO,44.0,61.0,0
11369,1/12/18,DL,31,ATL,DFW,-5.0,-19.0,0
11370,1/12/18,DL,39,ATL,SEA,2.0,-13.0,0
11371,1/12/18,DL,40,LAX,JFK,18.0,32.0,0
11372,1/12/18,DL,41,JFK,LAX,40.0,-4.0,0
11373,1/12/18,DL,43,JFK,BOS,69.0,43.0,0
11374,1/12/18,DL,44,ATL,JFK,309.0,293.0,0
11375,1/12/18,DL,45,JFK,ATL,235.0,205.0,0
11376,1/12/18,DL,54,IAH,ATL,9.0,6.0,0
11377,1/12/18,DL,65,ATL,LAX,-1.0,-12.0,0
11378,1/12/18,DL,69,LAX,PDX,-2.0,2.0,0
11379,1/12/18,DL,81,ATL,MIA,2.0,10.0,0
11380,1/12/18,DL,88,LAX,SLC,24.0,10.0,0
11381,1/12/18,DL,91,ATL,MIA,8.0,10.0,0
11382,1/12/18,DL,95,ATL,DTW,-1.0,-9.0,0
11383,1/12/18,DL,101,LAX,ATL,0.0,-8.0,0
11384,1/12/18,DL,104,ATL,BOS,2.0,-8.0,0
11385,1/12/18,DL,110,ATL,LAX,-2.0,2.0,0
11386,1/12/18,DL,117,ATL,BHM,12.0,15.0,0
11387,1/12/18,DL,129,LAX,SEA,55.0,36.0,0
11388,1/12/18,DL,131,ATL,GSP,140.0,143.0,0
11389,1/12/18,DL,150,ATL,DCA,154.0,160.0,0
11390,1/12/18,DL,201,ATL,MSP,25.0,13.0,0
11391,1/12/18,DL,320,ATL,MSP,6.0,-23.0,0
11392,1/12/18,DL,356,ATL,MSP,-1.0,-18.0,0
11393,1/12/18,DL,369,LAX,ATL,-1.0,5.0,0
11394,1/12/18,DL,370,ATL,LAX,15.0,-2.0,0
11395,1/12/18,DL,374,ATL,DCA,6.0,0.0,0
11396,1/12/18,DL,392,ATL,ORD,18.0,2.0,0
11397,1/12/18,DL,393,ORD,ATL,29.0,27.0,0
11398,1/12/18,DL,400,JFK,SLC,87.0,25.0,0
11399,1/12/18,DL,406,JFK,ATL,-1.0,23.0,0
11400,1/12/18,DL,417,JFK,ATL,-5.0,-18.0,0
11401,1/12/18,DL,420,ATL,JFK,153.0,157.0,0
11402,1/12/18,DL,421,JFK,MSP,300.0,261.0,0
11403,1/12/18,DL,423,JFK,LAX,-4.0,32.0,0
11404,1/12/18,DL,424,JFK,PHX,49.0,8.0,0
11405,1/12/18,DL,426,JFK,LAX,-3.0,-31.0,0
11406,1/12/18,DL,427,JFK,LAX,134.0,80.0,0
11407,1/12/18,DL,428,JFK,LAX,6.0,21.0,0
11408,1/12/18,DL,430,JFK,SFO,2.0,23.0,0
11409,1/12/18,DL,433,JFK,SFO,-3.0,-48.0,0
11410,1/12/18,DL,434,JFK,SLC,-3.0,-31.0,0
11411,1/12/18,DL,435,JFK,ATL,36.0,11.0,0
11412,1/12/18,DL,439,JFK,SLC,89.0,37.0,0
11413,1/12/18,DL,440,JFK,MSY,718.0,756.0,0
11414,1/12/18,DL,442,JFK,LAX,-4.0,10.0,0
11415,1/12/18,DL,445,JFK,MSP,299.0,249.0,0
11416,1/12/18,DL,447,JFK,DTW,-4.0,33.0,0
11417,1/12/18,DL,451,JFK,LAX,28.0,49.0,0
11418,1/12/18,DL,453,JFK,LAS,125.0,57.0,0
11419,1/12/18,DL,454,JFK,SEA,12.0,-19.0,0
11420,1/12/18,DL,456,JFK,SLC,0.0,31.0,0
11421,1/12/18,DL,458,JFK,LAX,9.0,-30.0,0
11422,1/12/18,DL,459,JFK,SFO,-3.0,1.0,0
11423,1/12/18,DL,460,JFK,ATL,-3.0,50.0,0
11424,1/12/18,DL,461,JFK,MSP,-1.0,-34.0,0
11425,1/12/18,DL,462,JFK,MSY,122.0,96.0,0
11426,1/12/18,DL,463,JFK,MIA,99.0,87.0,0
11427,1/12/18,DL,465,JFK,LAS,-4.0,-3.0,0
11428,1/12/18,DL,469,JFK,ATL,-3.0,21.0,0
11429,1/12/18,DL,472,JFK,LAX,76.0,85.0,0
